image_name,image_path,split,Fire,Smoke,Fire_Size,Fire_Hotspots
train_0248.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0248.png,train,no,no,no_fire,no_fire
train_0249.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0249.png,train,no,no,no_fire,no_fire
train_0250.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0250.png,train,no,no,no_fire,no_fire
train_0251.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0251.png,train,no,no,no_fire,no_fire
train_0252.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0252.png,train,no,no,no_fire,no_fire
train_0253.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0253.png,train,no,no,no_fire,no_fire
train_0254.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0254.png,train,no,no,no_fire,no_fire
train_0255.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0255.png,train,no,no,no_fire,no_fire
train_0256.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0256.png,train,no,no,no_fire,no_fire
train_0257.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0257.png,train,no,no,no_fire,no_fire
train_0258.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0258.png,train,no,no,no_fire,no_fire
train_0259.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0259.png,train,no,no,no_fire,no_fire
train_0260.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0260.png,train,no,no,no_fire,no_fire
train_0261.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0261.png,train,no,no,no_fire,no_fire
train_0262.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0262.png,train,no,no,no_fire,no_fire
train_0263.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0263.png,train,no,no,no_fire,no_fire
train_0264.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0264.png,train,no,no,no_fire,no_fire
train_0265.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0265.png,train,no,no,no_fire,no_fire
train_0266.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0266.png,train,no,no,no_fire,no_fire
train_0267.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0267.png,train,no,no,no_fire,no_fire
train_0268.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0268.png,train,no,no,no_fire,no_fire
train_0269.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0269.png,train,no,no,no_fire,no_fire
train_0270.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0270.png,train,no,no,no_fire,no_fire
train_0271.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0271.png,train,no,no,no_fire,no_fire
train_0272.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0272.png,train,no,no,no_fire,no_fire
train_0273.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0273.png,train,no,no,no_fire,no_fire
train_0274.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0274.png,train,no,no,no_fire,no_fire
train_0275.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0275.png,train,no,no,no_fire,no_fire
train_0276.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0276.png,train,no,no,no_fire,no_fire
train_0277.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0277.png,train,no,no,no_fire,no_fire
train_0278.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0278.png,train,no,no,no_fire,no_fire
train_0279.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0279.png,train,no,no,no_fire,no_fire
train_0280.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0280.png,train,no,no,no_fire,no_fire
train_0281.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0281.png,train,no,no,no_fire,no_fire
train_0282.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0282.png,train,no,no,no_fire,no_fire
train_0283.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0283.png,train,no,no,no_fire,no_fire
train_0284.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0284.png,train,no,no,no_fire,no_fire
train_0285.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0285.png,train,no,no,no_fire,no_fire
train_0286.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0286.png,train,no,no,no_fire,no_fire
train_0287.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0287.png,train,no,no,no_fire,no_fire
train_0288.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0288.png,train,no,no,no_fire,no_fire
train_0289.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0289.png,train,no,no,no_fire,no_fire
train_0290.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0290.png,train,no,no,no_fire,no_fire
train_0291.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0291.png,train,no,no,no_fire,no_fire
train_0292.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0292.png,train,no,no,no_fire,no_fire
train_0293.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0293.png,train,no,no,no_fire,no_fire
train_0294.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0294.png,train,no,no,no_fire,no_fire
train_0295.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0295.png,train,no,no,no_fire,no_fire
train_0296.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0296.png,train,no,no,no_fire,no_fire
train_0297.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0297.png,train,no,no,no_fire,no_fire
train_0298.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0298.png,train,no,no,no_fire,no_fire
train_0299.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0299.png,train,no,no,no_fire,no_fire
train_0300.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0300.png,train,no,no,no_fire,no_fire
train_0301.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0301.png,train,no,no,no_fire,no_fire
train_0302.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0302.png,train,no,no,no_fire,no_fire
train_0303.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0303.png,train,no,no,no_fire,no_fire
train_0304.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0304.png,train,no,no,no_fire,no_fire
train_0305.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0305.png,train,no,no,no_fire,no_fire
train_0306.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0306.png,train,no,no,no_fire,no_fire
train_0307.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0307.png,train,no,no,no_fire,no_fire
train_0308.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0308.png,train,no,no,no_fire,no_fire
train_0309.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0309.png,train,no,no,no_fire,no_fire
train_0310.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0310.png,train,no,no,no_fire,no_fire
train_0311.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0311.png,train,no,no,no_fire,no_fire
train_0312.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0312.png,train,no,no,no_fire,no_fire
train_0313.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0313.png,train,no,no,no_fire,no_fire
train_0314.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0314.png,train,no,no,no_fire,no_fire
train_0315.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0315.png,train,no,no,no_fire,no_fire
train_0316.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0316.png,train,no,no,no_fire,no_fire
train_0317.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0317.png,train,no,no,no_fire,no_fire
train_0318.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0318.png,train,no,no,no_fire,no_fire
train_0319.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0319.png,train,no,no,no_fire,no_fire
train_0320.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0320.png,train,no,no,no_fire,no_fire
train_0321.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0321.png,train,no,no,no_fire,no_fire
train_0322.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0322.png,train,no,no,no_fire,no_fire
train_0323.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0323.png,train,no,no,no_fire,no_fire
train_0324.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0324.png,train,no,no,no_fire,no_fire
train_0325.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0325.png,train,no,no,no_fire,no_fire
train_0326.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0326.png,train,no,no,no_fire,no_fire
train_0327.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0327.png,train,no,no,no_fire,no_fire
train_0328.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0328.png,train,no,no,no_fire,no_fire
train_0329.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0329.png,train,no,no,no_fire,no_fire
train_0330.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0330.png,train,no,no,no_fire,no_fire
train_0331.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0331.png,train,no,no,no_fire,no_fire
train_0332.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0332.png,train,no,no,no_fire,no_fire
train_0333.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0333.png,train,no,no,no_fire,no_fire
train_0334.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0334.png,train,no,no,no_fire,no_fire
train_0335.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0335.png,train,no,no,no_fire,no_fire
train_0336.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0336.png,train,no,no,no_fire,no_fire
train_0337.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0337.png,train,no,no,no_fire,no_fire
train_0338.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0338.png,train,no,no,no_fire,no_fire
train_0339.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0339.png,train,no,no,no_fire,no_fire
train_0340.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0340.png,train,no,no,no_fire,no_fire
train_0341.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0341.png,train,no,no,no_fire,no_fire
train_0342.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0342.png,train,no,no,no_fire,no_fire
train_0343.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0343.png,train,no,no,no_fire,no_fire
train_0344.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0344.png,train,no,no,no_fire,no_fire
train_0345.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0345.png,train,no,no,no_fire,no_fire
train_0346.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0346.png,train,no,no,no_fire,no_fire
train_0347.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0347.png,train,no,no,no_fire,no_fire
train_0348.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0348.png,train,no,no,no_fire,no_fire
train_0349.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0349.png,train,no,no,no_fire,no_fire
train_0350.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0350.png,train,no,no,no_fire,no_fire
train_0351.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0351.png,train,no,no,no_fire,no_fire
train_0352.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0352.png,train,no,no,no_fire,no_fire
train_0353.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0353.png,train,no,no,no_fire,no_fire
train_0354.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0354.png,train,no,no,no_fire,no_fire
train_0355.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0355.png,train,no,no,no_fire,no_fire
train_0356.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0356.png,train,no,no,no_fire,no_fire
train_0357.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0357.png,train,no,no,no_fire,no_fire
train_0358.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0358.png,train,no,no,no_fire,no_fire
train_0359.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0359.png,train,no,no,no_fire,no_fire
train_0360.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0360.png,train,no,no,no_fire,no_fire
train_0361.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0361.png,train,no,no,no_fire,no_fire
train_0362.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0362.png,train,no,no,no_fire,no_fire
train_0363.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0363.png,train,no,no,no_fire,no_fire
train_0364.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0364.png,train,no,no,no_fire,no_fire
train_0365.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0365.png,train,no,no,no_fire,no_fire
train_0366.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0366.png,train,no,no,no_fire,no_fire
train_0367.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0367.png,train,no,no,no_fire,no_fire
train_0368.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0368.png,train,no,no,no_fire,no_fire
train_0369.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0369.png,train,no,no,no_fire,no_fire
train_0370.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0370.png,train,no,no,no_fire,no_fire
train_0371.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0371.png,train,no,no,no_fire,no_fire
train_0372.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0372.png,train,no,no,no_fire,no_fire
train_0373.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0373.png,train,no,no,no_fire,no_fire
train_0374.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0374.png,train,no,no,no_fire,no_fire
train_0375.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0375.png,train,no,no,no_fire,no_fire
train_0376.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0376.png,train,no,no,no_fire,no_fire
train_0377.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0377.png,train,no,no,no_fire,no_fire
train_0378.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0378.png,train,no,no,no_fire,no_fire
train_0379.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0379.png,train,no,no,no_fire,no_fire
train_0380.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0380.png,train,no,no,no_fire,no_fire
train_0381.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0381.png,train,no,no,no_fire,no_fire
train_0382.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0382.png,train,no,no,no_fire,no_fire
train_0383.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0383.png,train,no,no,no_fire,no_fire
train_0384.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0384.png,train,no,no,no_fire,no_fire
train_0385.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0385.png,train,no,no,no_fire,no_fire
train_0386.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0386.png,train,no,no,no_fire,no_fire
train_0387.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0387.png,train,no,no,no_fire,no_fire
train_0388.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0388.png,train,no,no,no_fire,no_fire
train_0389.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0389.png,train,no,no,no_fire,no_fire
train_0390.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0390.png,train,no,no,no_fire,no_fire
train_0391.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0391.png,train,no,no,no_fire,no_fire
train_0392.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0392.png,train,no,no,no_fire,no_fire
train_0393.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0393.png,train,no,no,no_fire,no_fire
train_0394.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0394.png,train,no,no,no_fire,no_fire
train_0395.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0395.png,train,no,no,no_fire,no_fire
train_0396.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0396.png,train,no,no,no_fire,no_fire
train_0397.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0397.png,train,no,no,no_fire,no_fire
train_0398.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0398.png,train,no,no,no_fire,no_fire
train_0399.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0399.png,train,no,no,no_fire,no_fire
train_0400.jpg,D:\Abiyelunwen\new_fire_vlm\data\train\train_0400.jpg,train,no,no,no_fire,no_fire
train_0401.jpg,D:\Abiyelunwen\new_fire_vlm\data\train\train_0401.jpg,train,yes,yes,cannot_determine,cannot_determine
train_0402.jpg,D:\Abiyelunwen\new_fire_vlm\data\train\train_0402.jpg,train,yes,yes,small,multiple_hotspots
train_0403.jpg,D:\Abiyelunwen\new_fire_vlm\data\train\train_0403.jpg,train,yes,yes,small,multiple_hotspots
train_0404.jpg,D:\Abiyelunwen\new_fire_vlm\data\train\train_0404.jpg,train,no,yes,cannot_determine,cannot_determine
train_0405.jpg,D:\Abiyelunwen\new_fire_vlm\data\train\train_0405.jpg,train,no,yes,cannot_determine,cannot_determine
train_0406.jpg,D:\Abiyelunwen\new_fire_vlm\data\train\train_0406.jpg,train,no,yes,cannot_determine,cannot_determine
train_0407.jpg,D:\Abiyelunwen\new_fire_vlm\data\train\train_0407.jpg,train,no,yes,cannot_determine,cannot_determine
train_0408.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0408.png,train,yes,yes,small,one_hotspot
train_0409.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0409.png,train,yes,yes,large,one_hotspot
train_0410.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0410.png,train,yes,yes,large,one_hotspot
train_0411.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0411.png,train,yes,yes,large,one_hotspot
train_0412.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0412.png,train,yes,yes,large,one_hotspot
train_0413.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0413.png,train,yes,yes,large,one_hotspot
train_0414.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0414.png,train,yes,yes,large,one_hotspot
train_0415.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0415.png,train,yes,yes,large,one_hotspot
train_0416.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0416.png,train,yes,yes,large,one_hotspot
train_0417.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0417.png,train,yes,yes,large,one_hotspot
train_0418.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0418.png,train,yes,yes,small,one_hotspot
train_0419.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0419.png,train,yes,yes,small,multiple_hotspots
train_0420.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0420.png,train,yes,yes,small,multiple_hotspots
train_0421.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0421.png,train,yes,yes,small,multiple_hotspots
train_0422.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0422.png,train,yes,yes,small,multiple_hotspots
train_0423.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0423.png,train,yes,yes,small,one_hotspot
train_0424.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0424.png,train,yes,yes,small,one_hotspot
train_0425.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0425.png,train,yes,yes,small,one_hotspot
train_0426.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0426.png,train,yes,yes,large,one_hotspot
train_0427.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0427.png,train,yes,yes,large,one_hotspot
train_0428.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0428.png,train,yes,yes,large,one_hotspot
train_0429.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0429.png,train,yes,yes,large,one_hotspot
train_0430.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0430.png,train,yes,yes,large,one_hotspot
train_0431.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0431.png,train,yes,yes,large,one_hotspot
train_0432.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0432.png,train,yes,yes,large,one_hotspot
train_0433.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0433.png,train,yes,yes,small,cannot_determine
train_0434.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0434.png,train,yes,yes,cannot_determine,cannot_determine
train_0435.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0435.png,train,yes,yes,cannot_determine,cannot_determine
train_0436.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0436.png,train,yes,yes,cannot_determine,cannot_determine
train_0437.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0437.png,train,yes,yes,cannot_determine,cannot_determine
train_0438.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0438.png,train,yes,yes,small,cannot_determine
train_0439.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0439.png,train,yes,yes,small,cannot_determine
train_0440.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0440.png,train,yes,yes,small,cannot_determine
train_0441.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0441.png,train,yes,yes,cannot_determine,cannot_determine
train_0442.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0442.png,train,yes,yes,cannot_determine,cannot_determine
train_0443.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0443.png,train,yes,yes,cannot_determine,cannot_determine
train_0444.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0444.png,train,yes,yes,small,multiple_hotspots
train_0445.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0445.png,train,yes,yes,large,multiple_hotspots
train_0446.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0446.png,train,no,yes,cannot_determine,cannot_determine
train_0447.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0447.png,train,yes,yes,small,cannot_determine
train_0448.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0448.png,train,yes,yes,small,cannot_determine
train_0449.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0449.png,train,yes,yes,cannot_determine,cannot_determine
train_0450.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0450.png,train,yes,yes,cannot_determine,cannot_determine
train_0451.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0451.png,train,yes,yes,cannot_determine,cannot_determine
train_0452.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0452.png,train,yes,yes,small,cannot_determine
train_0453.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0453.png,train,yes,yes,small,cannot_determine
train_0454.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0454.png,train,yes,yes,small,one_hotspot
train_0455.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0455.png,train,yes,yes,small,cannot_determine
train_0456.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0456.png,train,yes,yes,small,one_hotspot
train_0457.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0457.png,train,yes,yes,small,one_hotspot
train_0458.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0458.png,train,yes,yes,small,one_hotspot
train_0459.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0459.png,train,yes,yes,small,one_hotspot
train_0460.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0460.png,train,yes,yes,small,cannot_determine
train_0461.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0461.png,train,yes,yes,large,one_hotspot
train_0462.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0462.png,train,yes,yes,large,one_hotspot
train_0463.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0463.png,train,yes,yes,large,one_hotspot
train_0464.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0464.png,train,yes,yes,large,one_hotspot
train_0465.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0465.png,train,yes,yes,large,one_hotspot
train_0466.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0466.png,train,yes,yes,large,one_hotspot
train_0467.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0467.png,train,yes,yes,large,one_hotspot
train_0468.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0468.png,train,yes,yes,small,one_hotspot
train_0469.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0469.png,train,yes,no,small,one_hotspot
train_0470.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0470.png,train,yes,no,small,one_hotspot
train_0471.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0471.png,train,yes,no,small,one_hotspot
train_0472.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0472.png,train,yes,no,small,one_hotspot
train_0473.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0473.png,train,yes,yes,large,one_hotspot
train_0474.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0474.png,train,yes,yes,large,one_hotspot
train_0475.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0475.png,train,yes,yes,large,one_hotspot
train_0476.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0476.png,train,yes,yes,large,one_hotspot
train_0477.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0477.png,train,yes,yes,large,one_hotspot
train_0478.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0478.png,train,yes,yes,small,one_hotspot
train_0479.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0479.png,train,yes,yes,small,one_hotspot
train_0480.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0480.png,train,yes,yes,large,one_hotspot
train_0481.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0481.png,train,yes,yes,large,one_hotspot
train_0482.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0482.png,train,yes,yes,large,one_hotspot
train_0483.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0483.png,train,yes,yes,large,one_hotspot
train_0484.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0484.png,train,yes,yes,large,one_hotspot
train_0485.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0485.png,train,yes,yes,large,one_hotspot
train_0486.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0486.png,train,yes,yes,large,one_hotspot
train_0487.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0487.png,train,yes,yes,large,one_hotspot
train_0488.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0488.png,train,yes,yes,large,one_hotspot
train_0489.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0489.png,train,yes,yes,large,one_hotspot
train_0490.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0490.png,train,yes,yes,large,one_hotspot
train_0491.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0491.png,train,yes,yes,large,one_hotspot
train_0492.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0492.png,train,yes,yes,large,one_hotspot
train_0493.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0493.png,train,yes,yes,large,one_hotspot
train_0494.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0494.png,train,yes,yes,small,one_hotspot
train_0495.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0495.png,train,yes,yes,small,one_hotspot
train_0496.png,D:\Abiyelunwen\new_fire_vlm\data\train\train_0496.png,train,yes,yes,small,one_hotspot
